Product,Category,Date,Customer,SoldLast6m,MinimumBeforeReorder,ReorderQuantity,Unit
Jigsaw Pinot Noir 750ml,Red New World,14-Dec-2021,Airport,2.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,15-Dec-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,17-Dec-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,20-Dec-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,18-Dec-2021,Oak Hill,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,22-Feb-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,16-Feb-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,14-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,28-Jan-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,15-Feb-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,12-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,17-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,24-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,05-Nov-2021,Oak Hill,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,29-Oct-2021,Oak Hill,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,16-Mar-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,10-Mar-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,14-Mar-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,11-Mar-2022,Airport,2.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,05-Mar-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,03-Mar-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,03-Dec-2021,Oak Hill,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,25-Feb-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,18-Oct-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,19-Feb-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,17-Feb-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,23-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,11-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,17-Feb-2022,Airport,1.0,2.0,6.0,19.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,01-Feb-2022,Airport,1.0,2.0,6.0,19.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,02-Feb-2022,Airport,2.0,2.0,6.0,19.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,04-Feb-2022,Airport,1.0,2.0,6.0,19.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,12-Feb-2022,Airport,2.0,2.0,6.0,19.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,23-Feb-2022,Airport,1.0,2.0,6.0,19.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,04-Mar-2022,Airport,1.0,2.0,6.0,19.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,10-Mar-2022,Airport,1.0,2.0,6.0,19.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,05-Mar-2022,Pleasant Valley,1.0,2.0,6.0,19.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,22-Jan-2022,Airport,2.0,2.0,6.0,19.99
Joan d'Anguera Altaroses Grenache 750ml,Red Old World,08-Mar-2022,Pleasant Valley,1.0,2.0,6.0,19.99
Jolie Folle Rose 1L,Rose,16-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,22-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,24-Dec-2021,Oak Hill,1.0,1.0,12.0,16.99
Jolie Folle Rose 1L,Rose,08-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,12-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,27-Nov-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,24-Nov-2021,Airport,2.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,15-Nov-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,01-Nov-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,21-Oct-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,29-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,04-Jan-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,15-Jan-2022,Airport,3.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,17-Jan-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,29-Jan-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,02-Feb-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,04-Feb-2022,Airport,2.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,05-Feb-2022,Airport,2.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,21-Feb-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,23-Feb-2022,Airport,2.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,14-Mar-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,22-Oct-2021,Pleasant Valley,1.0,3.0,12.0,14.99
Jolie Folle Rose 1L,Rose,29-Oct-2021,Pleasant Valley,2.0,3.0,12.0,14.99
Jolie Folle Rose 1L,Rose,30-Oct-2021,Pleasant Valley,2.0,3.0,12.0,14.99
Jolie Folle Rose 1L,Rose,02-Nov-2021,Pleasant Valley,1.0,3.0,12.0,14.99
Jolie Folle Rose 1L,Rose,06-Nov-2021,Pleasant Valley,1.0,3.0,12.0,14.99
Jolie Folle Rose 1L,Rose,18-Nov-2021,Pleasant Valley,2.0,3.0,12.0,14.99
Jolie Folle Rose 1L,Rose,20-Nov-2021,Pleasant Valley,1.0,3.0,12.0,14.99
Jolie Folle Rose 1L,Rose,22-Nov-2021,Pleasant Valley,1.0,3.0,12.0,14.99
Jolie Folle Rose 1L,Rose,23-Nov-2021,Pleasant Valley,1.0,3.0,12.0,14.99
Jolie Folle Rose 1L,Rose,24-Nov-2021,Pleasant Valley,1.0,3.0,12.0,14.99
Jolie Folle Rose 1L,Rose,17-Dec-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,04-Jan-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,07-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,20-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Rose 1L,Rose,23-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,03-Dec-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,25-Oct-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,04-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,02-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,01-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,29-Nov-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,26-Nov-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,24-Nov-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,23-Oct-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,21-Oct-2021,Airport,2.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,11-Mar-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,05-Mar-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,26-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,13-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,24-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,25-Jan-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,23-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,22-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,19-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,17-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,16-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,14-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,12-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,09-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,08-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,05-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,05-Jan-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,20-Oct-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,18-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,22-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,29-Oct-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,04-Nov-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,05-Nov-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,09-Nov-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,19-Nov-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,22-Nov-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,23-Nov-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,24-Nov-2021,Pleasant Valley,2.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,27-Nov-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,01-Dec-2021,Pleasant Valley,2.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,10-Dec-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,20-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,16-Dec-2021,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,18-Feb-2022,Oak Hill,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,14-Mar-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,10-Mar-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,07-Mar-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,29-Jan-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,24-Jan-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,22-Jan-2022,Airport,2.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,21-Jan-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,20-Jan-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,04-Jan-2022,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,29-Dec-2021,Airport,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,17-Dec-2021,Pleasant Valley,2.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,04-Feb-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jolie Folle Sauvignon Blanc 1L,White,28-Jan-2022,Pleasant Valley,1.0,3.0,12.0,16.99
Jose Dhondt Brut BdB 750ml,Bubbles,24-Nov-2021,Airport,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,13-Dec-2021,Airport,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,04-Dec-2021,Airport,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,26-Nov-2021,Airport,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,23-Nov-2021,Airport,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,19-Nov-2021,Airport,3.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,16-Nov-2021,Airport,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,08-Mar-2022,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,31-Dec-2021,Airport,8.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,06-Jan-2022,Airport,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,07-Jan-2022,Airport,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,28-Jan-2022,Airport,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,17-Nov-2021,Oak Hill,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,21-Dec-2021,Oak Hill,1.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,30-Dec-2021,Oak Hill,2.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,23-Dec-2021,Airport,2.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,30-Dec-2021,Airport,2.0,1.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,16-Dec-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,23-Oct-2021,Pleasant Valley,3.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,08-Nov-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,12-Nov-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,30-Dec-2021,Pleasant Valley,5.0,2.0,12.0,52.989999999999995
Jose Dhondt Brut BdB 750ml,Bubbles,13-Nov-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,23-Nov-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,24-Nov-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,29-Dec-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,24-Dec-2021,Pleasant Valley,4.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,23-Dec-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,02-Dec-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,11-Dec-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,08-Dec-2021,Pleasant Valley,2.0,2.0,12.0,52.99
Jose Dhondt Brut BdB 750ml,Bubbles,06-Dec-2021,Pleasant Valley,1.0,2.0,12.0,52.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,09-Nov-2021,Airport,1.0,2.0,12.0,16.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,20-Oct-2021,Pleasant Valley,1.0,2.0,12.0,16.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,20-Oct-2021,Oak Hill,1.0,2.0,12.0,16.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,24-Nov-2021,Airport,1.0,2.0,12.0,16.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,29-Oct-2021,Airport,1.0,2.0,12.0,16.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,19-Oct-2021,Airport,1.0,2.0,12.0,16.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,07-Dec-2021,Airport,1.0,2.0,12.0,16.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,20-Dec-2021,Airport,1.0,2.0,12.0,16.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,15-Jan-2022,Airport,1.0,2.0,12.0,16.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,11-Nov-2021,Pleasant Valley,1.0,2.0,12.0,16.99
Kirnbauer 7301 Blaufrankisch 750ml,Red Old World,27-Nov-2021,Airport,1.0,2.0,12.0,16.99
Knuttel Family RR Chardonnay 750mL,White,05-Mar-2022,Oak Hill,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,18-Feb-2022,Airport,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,02-Feb-2022,Airport,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,10-Jan-2022,Oak Hill,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,03-Jan-2022,Oak Hill,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,29-Dec-2021,Oak Hill,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,23-Dec-2021,Oak Hill,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,21-Feb-2022,Pleasant Valley,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,19-Feb-2022,Pleasant Valley,2.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,02-Feb-2022,Pleasant Valley,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,21-Jan-2022,Pleasant Valley,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,28-Dec-2021,Pleasant Valley,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,17-Dec-2021,Pleasant Valley,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,11-Dec-2021,Pleasant Valley,1.0,3.0,12.0,20.99
Knuttel Family RR Chardonnay 750mL,White,02-Mar-2022,Airport,1.0,3.0,12.0,20.99
La Madrid Malbec 750ml,Red New World,02-Feb-2022,Oak Hill,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,26-Feb-2022,Airport,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,08-Jan-2022,Oak Hill,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,08-Mar-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,09-Mar-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,21-Oct-2021,Pleasant Valley,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,22-Oct-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,23-Oct-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,30-Oct-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,06-Nov-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,12-Nov-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,16-Nov-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,16-Feb-2022,Oak Hill,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,20-Nov-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,24-Nov-2021,Pleasant Valley,3.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,07-Mar-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,12-Feb-2022,Oak Hill,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,18-Oct-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,03-Feb-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,24-Nov-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,23-Nov-2021,Airport,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,19-Nov-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,12-Nov-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,05-Nov-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,04-Nov-2021,Airport,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,03-Nov-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,30-Oct-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,22-Oct-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,20-Oct-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,04-Feb-2022,Oak Hill,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,19-Feb-2022,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,02-Feb-2022,Airport,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,22-Feb-2022,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,26-Feb-2022,Pleasant Valley,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,10-Mar-2022,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,21-Oct-2021,Oak Hill,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,23-Oct-2021,Oak Hill,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,09-Feb-2022,Pleasant Valley,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,08-Feb-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,09-Feb-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,12-Feb-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,23-Feb-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,05-Nov-2021,Oak Hill,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,24-Nov-2021,Oak Hill,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,26-Nov-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,01-Dec-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,04-Dec-2021,Airport,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,09-Dec-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,05-Feb-2022,Pleasant Valley,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,21-Jan-2022,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,20-Jan-2022,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,19-Jan-2022,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,10-Jan-2022,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,07-Jan-2022,Pleasant Valley,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,05-Jan-2022,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,24-Dec-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,20-Dec-2021,Pleasant Valley,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,13-Dec-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,11-Dec-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,10-Dec-2021,Pleasant Valley,2.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,24-Dec-2021,Oak Hill,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,05-Jan-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,31-Dec-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,03-Dec-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,27-Nov-2021,Pleasant Valley,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,26-Jan-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,28-Jan-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,29-Jan-2022,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,22-Dec-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,21-Dec-2021,Airport,1.0,2.0,6.0,14.99
La Madrid Malbec 750ml,Red New World,18-Dec-2021,Airport,1.0,2.0,6.0,14.99
