Product,Customer,Count,Mean,Std,Min,Max,25,50,75
Absinthe Saucer Yellow,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Absinthe Spoon,Customer Square 1,6,0.23076923076923078,0.7994080650317895,0,5,0.0,0.0,0.0
Absinthe Spoon,Customer Square 2,8,0.25,0.6162853984216179,0,2,0.0,0.0,0.0
Absinthe Spoon,Customer Square 3,4,0.11538461538461539,0.46632137126854395,0,3,0.0,0.0,0.0
Absinthe Sugar Cubes (20pack),Customer Square 1,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0
Absinthe Sugar Cubes (20pack),Customer Square 2,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0
Absinthe Sugar Cubes (20pack),Customer Square 3,9,0.21153846153846154,0.49367298665359366,0,2,0.0,0.0,0.0
Absinthe Sugar Cubes (2pack),Customer Square 1,25,3.3461538461538463,5.094811143871378,0,19,0.0,0.0,5.0
Absinthe Sugar Cubes (2pack),Customer Square 2,20,2.9423076923076925,5.093032425769625,0,23,0.0,0.0,4.25
Absinthe Sugar Cubes (2pack),Customer Square 3,2,0.11538461538461539,0.576923076923077,0,3,0.0,0.0,0.0
Absolut Citron 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Citron 1L,Customer Square 2,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0
Absolut Citron 1L,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Absolut Elyx 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Elyx 1L,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Absolut Elyx 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Elyx 750ml,Customer Square 1,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0
Absolut Elyx 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Elyx 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Juice Strawberry 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Juice Strawberry 1L,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Absolut Juice Strawberry 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Pride 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Pride 1L,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Absolut Pride 1L,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0
Absolut Vanilla 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Vanilla 1L,Customer Square 2,8,0.19230769230769232,0.4819216956208333,0,2,0.0,0.0,0.0
Absolut Vanilla 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Vodka 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Vodka 1L,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Absolut Vodka 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Vodka 200ml,Customer Square 1,11,0.2692307692307692,0.6538461538461537,0,4,0.0,0.0,0.0
Absolut Vodka 200ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Absolut Vodka 200ml,Customer Square 3,8,0.25,0.6467373738769322,0,3,0.0,0.0,0.0
Absolut Vodka 375ml,Customer Square 1,6,0.15384615384615385,0.455083060238432,0,2,0.0,0.0,0.0
Absolut Vodka 375ml,Customer Square 2,8,0.25,0.6162853984216179,0,2,0.0,0.0,0.0
Absolut Vodka 375ml,Customer Square 3,14,0.40384615384615385,0.7405719043834502,0,3,0.0,0.0,1.0
Absolut Vodka 50ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Absolut Vodka 50ml,Customer Square 2,2,0.07692307692307693,0.43172969847391635,0,3,0.0,0.0,0.0
Absolut Vodka 50ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Vodka 750ml,Customer Square 1,11,0.23076923076923078,0.4647325374459451,0,2,0.0,0.0,0.0
Absolut Vodka 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Absolut Vodka 750ml,Customer Square 3,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0
Absolut Watermelon Vodka 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Absolut Watermelon Vodka 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Absolut Watermelon Vodka 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Achard Vincent Clairette Brut 750ml,Customer Square 1,18,0.5192307692307693,0.8201872350821586,0,3,0.0,0.0,1.0
Achard Vincent Clairette Brut 750ml,Customer Square 2,25,1.0384615384615385,1.4539275516489079,0,6,0.0,0.0,1.25
Achard Vincent Clairette Brut 750ml,Customer Square 3,8,0.23076923076923078,0.6683902768070294,0,4,0.0,0.0,0.0
Acqua Panna 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Acqua Panna 750ml,Customer Square 2,1,0.2692307692307692,1.9226922692230746,0,14,0.0,0.0,0.0
Acqua Panna 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Adelberts Saison Hibiscus 6pk Cans,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Adelberts Saison Hibiscus 6pk Cans,Customer Square 2,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Adelberts Saison Hibiscus 6pk Cans,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Admiral Rodney Formidable 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Admiral Rodney Formidable 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Admiral Rodney Formidable 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Admiral Rodney Officers Release 1 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Admiral Rodney Officers Release 1 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Admiral Rodney Officers Release 1 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Admiral Rodney Princessa 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Admiral Rodney Princessa 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Admiral Rodney Princessa 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Admiral Rodney Royal Oak 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Admiral Rodney Royal Oak 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Admiral Rodney Royal Oak 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Adrienne Ballou Lightsome 750ml,Customer Square 1,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Adrienne Ballou Lightsome 750ml,Customer Square 2,8,0.2692307692307692,0.7624702923691927,0,4,0.0,0.0,0.0
Adrienne Ballou Lightsome 750ml,Customer Square 3,1,0.07692307692307693,0.5493406483494501,0,4,0.0,0.0,0.0
Advil 2 Pack,Customer Square 1,25,1.4423076923076923,1.9156587693819738,0,8,0.0,0.0,2.0
Advil 2 Pack,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Advil 2 Pack,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Agavales Sangrita 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Agavales Sangrita 1L,Customer Square 2,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Agavales Sangrita 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Agricola Morandin Lentico Pet Nat 750ml,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Agricola Morandin Lentico Pet Nat 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Agricola Morandin Lentico Pet Nat 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Akashi Eigashima Japanese Whisky 750ml,Customer Square 1,7,0.21153846153846154,0.5662473793975176,0,2,0.0,0.0,0.0
Akashi Eigashima Japanese Whisky 750ml,Customer Square 2,31,1.0,1.0561177090573832,0,4,0.0,1.0,2.0
Akashi Eigashima Japanese Whisky 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Akashi Single Malt 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Akashi Single Malt 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Akashi Single Malt 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Akashi Single Malt Sake Cask 3 yr 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Akashi Single Malt Sake Cask 3 yr 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Akashi Single Malt Sake Cask 3 yr 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Akashi Ume 750ml,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Akashi Ume 750ml,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Akashi Ume 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Akkeshi New Born Single Malt 2018 200ml,Customer Square 1,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Akkeshi New Born Single Malt 2018 200ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Akkeshi New Born Single Malt 2018 200ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Akkeshi Sarorunkamuy 200ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Akkeshi Sarorunkamuy 200ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Akkeshi Sarorunkamuy 200ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Alberta Cask Strength Rye 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Alberta Cask Strength Rye 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Alberta Cask Strength Rye 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
AleSmith Speedway Stout 16oz,Customer Square 1,11,0.34615384615384615,0.7566275220348462,0,3,0.0,0.0,0.0
AleSmith Speedway Stout 16oz,Customer Square 2,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
AleSmith Speedway Stout 16oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
AleSmith Sublime 6/12oz,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
AleSmith Sublime 6/12oz,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
AleSmith Sublime 6/12oz,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Alesmith Horny Devil 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Alesmith Horny Devil 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Alesmith Horny Devil 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Alessio Bianco 750ml,Customer Square 1,8,0.19230769230769232,0.4819216956208333,0,2,0.0,0.0,0.0
Alessio Bianco 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Alessio Bianco 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Alessio Chinato Vermouth 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Alessio Chinato Vermouth 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Alessio Chinato Vermouth 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Alessio Di Torino Vermouth 750ml,Customer Square 1,13,0.36538461538461536,0.7078908584348447,0,3,0.0,0.0,0.25
Alessio Di Torino Vermouth 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Alessio Di Torino Vermouth 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Alessio Vino Chinato 750ml,Customer Square 1,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Alessio Vino Chinato 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Alessio Vino Chinato 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Alias Cabernet Sauvignon 750ml,Customer Square 1,34,1.1730769230769231,1.251478415655688,0,6,0.0,1.0,2.0
Alias Cabernet Sauvignon 750ml,Customer Square 2,49,5.173076923076923,2.8737616319311807,0,10,3.0,5.5,7.25
Alias Cabernet Sauvignon 750ml,Customer Square 3,6,0.17307692307692307,0.5449472044347983,0,3,0.0,0.0,0.0
Alipus Aniversario XX San Andreas Shaker Batch 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Alipus Aniversario XX San Andreas Shaker Batch 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Alipus Aniversario XX San Andreas Shaker Batch 750ml,Customer Square 3,1,0.07692307692307693,0.5493406483494501,0,4,0.0,0.0,0.0
Alipus Aniversario XX San Juan 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Alipus Aniversario XX San Juan 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Alipus Aniversario XX San Juan 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Alipus Aniversario XX Santa Ana 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Alipus Aniversario XX Santa Ana 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Alipus Aniversario XX Santa Ana 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Alipus Ensamble San Andres 750ml,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Alipus Ensamble San Andres 750ml,Customer Square 2,8,0.15384615384615385,0.36080121229411,0,1,0.0,0.0,0.0
Alipus Ensamble San Andres 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Alipus San Andres 750ml,Customer Square 1,27,0.7692307692307693,0.9326427425370877,0,4,0.0,1.0,1.0
Alipus San Andres 750ml,Customer Square 2,33,1.4038461538461537,1.4312395835645864,0,5,0.0,1.0,2.0
Alipus San Andres 750ml,Customer Square 3,17,0.5384615384615384,0.9294650748918901,0,4,0.0,0.0,1.0
Alipus San Baltazar 750ml,Customer Square 1,25,0.5769230769230769,0.6605986168199103,0,2,0.0,0.0,1.0
Alipus San Baltazar 750ml,Customer Square 2,27,0.6923076923076923,0.7975554366664508,0,3,0.0,1.0,1.0
Alipus San Baltazar 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Alipus San Juan 750ml,Customer Square 1,19,0.5192307692307693,0.8201872350821586,0,4,0.0,0.0,1.0
Alipus San Juan 750ml,Customer Square 2,26,0.5769230769230769,0.6308161333406433,0,2,0.0,0.5,1.0
Alipus San Juan 750ml,Customer Square 3,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Alipus San Luis 750ml,Customer Square 1,18,0.4423076923076923,0.6909709316623722,0,3,0.0,0.0,1.0
Alipus San Luis 750ml,Customer Square 2,22,0.5,0.6354889093022426,0,2,0.0,0.0,1.0
Alipus San Luis 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Alipus San Miguel 750ml,Customer Square 1,12,0.23076923076923078,0.4213250442347432,0,1,0.0,0.0,0.0
Alipus San Miguel 750ml,Customer Square 2,16,0.40384615384615385,0.6580745627795644,0,2,0.0,0.0,1.0
Alipus San Miguel 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Alipus Santa Ana Del Rio 750ml,Customer Square 1,10,0.28846153846153844,0.6305229350290387,0,2,0.0,0.0,0.0
Alipus Santa Ana Del Rio 750ml,Customer Square 2,12,0.28846153846153844,0.5662473793975177,0,2,0.0,0.0,0.0
Alipus Santa Ana Del Rio 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Alkkemist Gin 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Alkkemist Gin 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Alkkemist Gin 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Alpine Beer Co. Nelson IPA 6pk cans,Customer Square 1,33,0.9423076923076923,0.907521170307455,0,3,0.0,1.0,1.0
Alpine Beer Co. Nelson IPA 6pk cans,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Alpine Beer Co. Nelson IPA 6pk cans,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Altesino Grappa Di Brunello 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Altesino Grappa Di Brunello 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Altesino Grappa Di Brunello 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Altocedro Cabernet Sauvignon 750ml,Customer Square 1,36,1.2692307692307692,1.2107750952843994,0,5,0.0,1.0,2.0
Altocedro Cabernet Sauvignon 750ml,Customer Square 2,19,0.46153846153846156,0.6923076923076923,0,3,0.0,0.0,1.0
Altocedro Cabernet Sauvignon 750ml,Customer Square 3,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0
Amager Hr Frederiksen 750ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Amager Hr Frederiksen 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Amager Hr Frederiksen 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Amargo Chuncho Bitters 75ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Amargo Chuncho Bitters 75ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Amargo Chuncho Bitters 75ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Amargo Vallet 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Amargo Vallet 750ml,Customer Square 2,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0
Amargo Vallet 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Amaro Alta Verde 750ml,Customer Square 1,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0
Amaro Alta Verde 750ml,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Amaro Alta Verde 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Amaro Dell Etna 1L,Customer Square 1,7,0.15384615384615385,0.41065685584735806,0,2,0.0,0.0,0.0
Amaro Dell Etna 1L,Customer Square 2,15,0.34615384615384615,0.6165853669954384,0,3,0.0,0.0,1.0
Amaro Dell Etna 1L,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Amaro Della Sacra 750ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Amaro Della Sacra 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Amaro Della Sacra 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Amaro Di Angostura 750ml,Customer Square 1,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0
Amaro Di Angostura 750ml,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Amaro Di Angostura 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Amaro Lucano 750ml,Customer Square 1,7,0.15384615384615385,0.41065685584735806,0,2,0.0,0.0,0.0
Amaro Lucano 750ml,Customer Square 2,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0
Amaro Lucano 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Amaro Sfumato Rabarbaro 750ml,Customer Square 1,24,0.6346153846153846,0.8327167344081142,0,3,0.0,0.0,1.0
Amaro Sfumato Rabarbaro 750ml,Customer Square 2,8,0.23076923076923078,0.6081303192631498,0,3,0.0,0.0,0.0
Amaro Sfumato Rabarbaro 750ml,Customer Square 3,7,0.15384615384615385,0.41065685584735806,0,2,0.0,0.0,0.0
Amaro Sibona 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Amaro Sibona 1L,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Amaro Sibona 1L,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Amaro The Spirited World Of Bittersweet,Customer Square 1,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0
Amaro The Spirited World Of Bittersweet,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Amaro The Spirited World Of Bittersweet,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Amarula Cream 1L,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Amarula Cream 1L,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Amarula Cream 1L,Customer Square 3,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0
Amarula Cream 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Amarula Cream 750ml,Customer Square 2,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Amarula Cream 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Recordings Chardonnay 2019 750ml,Customer Square 1,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
American Recordings Chardonnay 2019 750ml,Customer Square 2,15,0.3269230769230769,0.5449472044347984,0,2,0.0,0.0,1.0
American Recordings Chardonnay 2019 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Recordings Pinot Noir 2019 750ml,Customer Square 1,1,0.057692307692307696,0.4120054862620874,0,3,0.0,0.0,0.0
American Recordings Pinot Noir 2019 750ml,Customer Square 2,4,0.11538461538461539,0.42307692307692313,0,2,0.0,0.0,0.0
American Recordings Pinot Noir 2019 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
American Spirit Black,Customer Square 1,48,2.8846153846153846,2.1719704466916157,0,12,2.0,3.0,4.0
American Spirit Black,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Black,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Blue,Customer Square 1,48,2.923076923076923,1.9399261866028448,0,8,1.75,2.5,4.0
American Spirit Blue,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
American Spirit Blue,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Celadon,Customer Square 1,18,0.4807692307692308,0.7465403439916027,0,3,0.0,0.0,1.0
American Spirit Celadon,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Celadon,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Dark Green,Customer Square 1,7,0.17307692307692307,0.4690888814480949,0,2,0.0,0.0,0.0
American Spirit Dark Green,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Dark Green,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Gold,Customer Square 1,23,0.6153846153846154,0.8355984993230937,0,3,0.0,0.0,1.0
American Spirit Gold,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Gold,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Lime Green,Customer Square 1,8,0.15384615384615385,0.36080121229411,0,1,0.0,0.0,0.0
American Spirit Lime Green,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Lime Green,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Orange,Customer Square 1,23,0.6923076923076923,0.8887861544839494,0,3,0.0,0.0,1.0
American Spirit Orange,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Orange,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Sky,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
American Spirit Sky,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Sky,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Turquoise,Customer Square 1,25,0.6538461538461539,0.8522507617753977,0,4,0.0,0.0,1.0
American Spirit Turquoise,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Turquoise,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Yellow,Customer Square 1,49,4.980769230769231,2.93840867854187,0,12,3.75,5.0,6.0
American Spirit Yellow,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
American Spirit Yellow,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Amico Amaro 50ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Amico Amaro 50ml,Customer Square 2,9,0.17307692307692307,0.3783137610174231,0,1,0.0,0.0,0.0
Amico Amaro 50ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Amico Amaro 750ml,Customer Square 1,21,0.5769230769230769,0.8167984839075114,0,3,0.0,0.0,1.0
Amico Amaro 750ml,Customer Square 2,13,0.2692307692307692,0.4849815466507112,0,2,0.0,0.0,0.25
Amico Amaro 750ml,Customer Square 3,8,0.15384615384615385,0.36080121229411,0,1,0.0,0.0,0.0
Amicone Cantine Di Ora 750ml,Customer Square 1,11,0.28846153846153844,0.5992475558031879,0,2,0.0,0.0,0.0
Amicone Cantine Di Ora 750ml,Customer Square 2,10,0.3269230769230769,0.9551712260144344,0,6,0.0,0.0,0.0
