Product,Total,Mean,Std,Min,Max,50,75,85,Action,ProductSKU,Customer,MinimumBeforeReorder,ReorderQuantity,Unit,RoundedMean,DiffMean,Diff75,Diff85,MeanSavings,75Savings,85Savings
St George Gin Terroir 750ml,31.0,0.5961538461538461,0.5967738711224194,0.0,2.0,1.0,1.0,1.0,Create/Update,027724227506,Customer Square 2,3,6,34.99,1.0,2.0,2.0,2.0,69.98,69.98,69.98
St George Green Chile 750ml,5.0,0.09615384615384616,0.29480210993761335,0.0,1.0,0.0,0.0,0.0,Create/Update,027724037501,Customer Square 2,2,6,32.99,0.0,2.0,2.0,2.0,65.98,65.98,65.98
St George NOLA Coffee Liqueur 750ml,11.0,0.21153846153846154,0.49367298665359366,0.0,2.0,0.0,0.0,1.0,Create/Update,027724187503,Customer Square 2,1,6,37.99,0.0,1.0,1.0,0.0,37.99,37.99,0.0
St George Pear Brandy 750ml,4.0,0.07692307692307693,0.2664693550105965,0.0,1.0,0.0,0.0,0.0,Create/Update,027724577502,Customer Square 2,3,6,41.99,0.0,3.0,3.0,3.0,125.97,125.97,125.97
St George Raspberry Liqueur 750ml,6.0,0.11538461538461539,0.4663213712685443,0.0,3.0,0.0,0.0,0.0,Create/Update,027724167505,Customer Square 2,3,6,35.99,0.0,3.0,3.0,3.0,107.97,107.97,107.97
St George Spiced Pear 750ml,14.0,0.2692307692307692,0.5921078583977175,0.0,3.0,0.0,0.0,1.0,Create/Update,027724177504,Customer Square 2,1,6,35.99,0.0,1.0,1.0,0.0,35.99,35.99,0.0
St Germain 200ml,11.0,0.21153846153846154,0.4936729866535933,0.0,2.0,0.0,0.0,1.0,Create/Update,080480004705,Customer Square 2,2,12,13.99,0.0,2.0,2.0,1.0,27.98,27.98,13.99
St Germain 375ml,10.0,0.19230769230769232,0.5202980484026415,0.0,2.0,0.0,0.0,0.0,Create/Update,080480006662,Customer Square 2,2,12,23.99,0.0,2.0,2.0,2.0,47.98,47.98,47.98
St Germain 50ml,2.0,0.038461538461538464,0.19230769230769235,0.0,1.0,0.0,0.0,0.0,Create/Update,0804800047124,Customer Square 2,6,48,3.99,0.0,6.0,6.0,6.0,23.94,23.94,23.94
St Germain 750ml,22.0,0.4230769230769231,0.7682686290553146,0.0,3.0,0.0,1.0,1.0,Create/Update,080480004699,Customer Square 2,3,6,39.99,0.0,3.0,2.0,2.0,119.97,79.98,79.98
St. Elmo Hop Water 6pk,16.0,0.3076923076923077,0.9310552643777071,0.0,5.0,0.0,0.0,0.0,Create/Update,860003360811,Customer Square 2,4,4,6.99,0.0,4.0,4.0,4.0,27.96,27.96,27.96
Stainless Steel Cocktail Picks,104.0,2.0,5.857276867938915,0.0,38.0,0.0,2.0,3.0,Create/Update,123551,Customer Square 2,24,24,2.0,2.0,22.0,22.0,21.0,44.0,44.0,42.0
Stainless Steel Flask,22.0,0.4230769230769231,0.8400126795323675,0.0,5.0,0.0,1.0,1.0,Create/Update,876718020520,Customer Square 2,12,12,13.0,0.0,12.0,11.0,11.0,156.0,143.0,143.0
Stainless Tapered Pourer,107.0,2.0576923076923075,3.85014216290207,0.0,13.0,0.0,2.25,5.700000000000003,Create/Update,1234500000234,Customer Square 2,36,24,1.5,2.0,34.0,34.0,30.0,51.0,51.0,45.0
Standard Proof Ginger Rye 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,860000128063,Customer Square 2,1,6,29.99,0.0,1.0,1.0,1.0,29.99,29.99,29.99
Stellum Shaker Barrel 750ml,48.0,0.9230769230769231,1.4390989949130542,0.0,6.0,0.0,1.0,2.0,Create/Update,736040003939,Customer Square 2,6,12,49.99,1.0,5.0,5.0,4.0,249.95000000000002,249.95000000000002,199.96
Still Austin Cask Strength Bourbon  750ml,37.0,0.7115384615384616,1.260899228291192,0.0,5.0,0.0,1.0,2.0,Create/Update,851088007289,Customer Square 2,2,6,64.99,1.0,1.0,1.0,0.0,64.99,64.99,0.0
Still Austin Straight Bourbon 375ml,8.0,0.15384615384615385,0.41065685584735756,0.0,2.0,0.0,0.0,0.0,Create/Update,851088007203,Customer Square 2,3,12,21.99,0.0,3.0,3.0,3.0,65.97,65.97,65.97
Still Austin Straight Bourbon 750ml,178.0,3.423076923076923,2.1244560737909963,0.0,9.0,3.0,5.0,6.0,Create/Update,851088007180,Customer Square 2,2,6,42.99,3.0,-1.0,-3.0,-4.0,-42.99,-128.97,-171.96
Still Austin Straight Bourbon CMW 750ml,34.0,0.6538461538461539,1.8489562064187575,0.0,9.0,0.0,0.0,0.0,Create/Update,851088007302,Customer Square 2,2,6,42.99,1.0,1.0,2.0,2.0,42.99,85.98,85.98
Still Austin Texas Rye Gin 750ml,63.0,1.2115384615384615,1.1658034281713596,0.0,5.0,1.0,2.0,2.0,Create/Update,851088007111,Customer Square 2,3,6,28.99,1.0,2.0,1.0,1.0,57.98,28.99,28.99
Stirrings Dirty Martini Mixer 12oz,43.0,0.8269230769230769,0.8927303375719353,0.0,4.0,1.0,1.0,2.0,Create/Update,780999000655,Customer Square 2,4,6,7.99,1.0,3.0,3.0,2.0,23.97,23.97,15.98
Stirrings Margarita Mix 750ml,89.0,1.7115384615384615,2.0506709827005256,0.0,7.0,1.0,3.0,4.0,Create/Update,780999003618,Customer Square 2,12,6,7.99,2.0,10.0,9.0,8.0,79.9,71.91,63.92
Stirrings Simple Syrup 355ml,121.0,2.326923076923077,1.7510563168704971,0.0,8.0,2.0,4.0,4.0,Create/Update,780999000945,Customer Square 2,4,6,6.99,2.0,2.0,0.0,0.0,13.98,0.0,0.0
Stirrings Triple Sec 750ml,55.0,1.0576923076923077,1.0453829173020681,0.0,4.0,1.0,2.0,2.0,Create/Update,088004037581,Customer Square 2,3,12,11.99,1.0,2.0,1.0,1.0,23.98,11.99,11.99
Stolen Overproof 6y 375ml,3.0,0.057692307692307696,0.23316068563427192,0.0,1.0,0.0,0.0,0.0,Create/Update,816136020511,Customer Square 2,4,12,19.99,0.0,4.0,4.0,4.0,79.96,79.96,79.96
Stolen Whiskey 750ml,4.0,0.07692307692307693,0.2664693550105965,0.0,1.0,0.0,0.0,0.0,Create/Update,816136021143,Customer Square 2,1,6,38.99,0.0,1.0,1.0,1.0,38.99,38.99,38.99
Stolichnaya Vanilla Vodka 1L,5.0,0.09615384615384616,0.35407601229849944,0.0,2.0,0.0,0.0,0.0,Create/Update,811751020489,Customer Square 2,3,12,29.99,0.0,3.0,3.0,3.0,89.97,89.97,89.97
Stolichnaya Vodka 1L,12.0,0.23076923076923078,0.6683902768070293,0.0,4.0,0.0,0.0,0.3500000000000014,Create/Update,811751020021,Customer Square 2,1,12,29.99,0.0,1.0,1.0,1.0,29.99,29.99,29.99
Stranahan's Blue Peak 750ml,12.0,0.23076923076923078,0.5044183480232309,0.0,2.0,0.0,0.0,1.0,Create/Update,818844021163,Customer Square 2,1,6,42.99,0.0,1.0,1.0,0.0,42.99,42.99,0.0
Stranahan's Single Malt 750ml,5.0,0.09615384615384616,0.2948021099376133,0.0,1.0,0.0,0.0,0.0,Create/Update,811538013574,Customer Square 2,1,6,54.99,0.0,1.0,1.0,1.0,54.99,54.99,54.99
Stranahans Sherry Cask 750ml,2.0,0.038461538461538464,0.19230769230769232,0.0,1.0,0.0,0.0,0.0,Create/Update,811538017336,Customer Square 2,1,6,79.99,0.0,1.0,1.0,1.0,79.99,79.99,79.99
Stray Dog Gin 750ml,3.0,0.057692307692307696,0.23316068563427214,0.0,1.0,0.0,0.0,0.0,Create/Update,644216386093,Customer Square 2,1,4,39.99,0.0,1.0,1.0,1.0,39.99,39.99,39.99
Suigei Drunken Whale 300ml,81.0,1.5576923076923077,1.8954749916015732,0.0,9.0,1.0,2.0,3.0,Create/Update,072546064778,Customer Square 2,4,12,12.99,2.0,2.0,2.0,1.0,25.98,25.98,12.99
Suntory Haku Vodka 750ml,27.0,0.5192307692307693,0.7465403439916033,0.0,3.0,0.0,1.0,1.0,Create/Update,080686958024,Customer Square 2,4,6,45.99,1.0,3.0,3.0,3.0,137.97,137.97,137.97
Suntory Roku Gin 750ml,57.0,1.0961538461538463,1.3764449105271066,0.0,6.0,1.0,2.0,2.3500000000000014,Create/Update,080686958031,Customer Square 2,6,6,39.99,1.0,5.0,4.0,4.0,199.95000000000002,159.96,159.96
Suntory Toki 750ml,44.0,0.8461538461538461,1.3356734887834876,0.0,8.0,1.0,1.0,1.0,Create/Update,080686957010,Customer Square 2,24,6,39.99,1.0,23.0,23.0,23.0,919.7700000000001,919.7700000000001,919.7700000000001
Super Real Rose Unfiltered 750ml,28.0,0.5384615384615384,0.9294650748918899,0.0,4.0,0.0,1.0,2.0,Create/Update,84284284255,Customer Square 2,2,6,31.99,1.0,1.0,1.0,0.0,31.99,31.99,0.0
Suze Saveur 750ml,16.0,0.3076923076923077,0.6661733875264912,0.0,2.0,0.0,0.0,1.0,Create/Update,080432112700,Customer Square 2,2,6,29.99,0.0,2.0,2.0,1.0,59.98,59.98,29.99
Sweet Crude Mellow Mule 8.45oz,4.0,0.07692307692307693,0.26646935501059643,0.0,1.0,0.0,0.0,0.0,Create/Update,860002024707,Customer Square 2,12,24,4.99,0.0,12.0,12.0,12.0,59.88,59.88,59.88
Sweet Crude OG Tonic 8.45oz,2.0,0.038461538461538464,0.19230769230769237,0.0,1.0,0.0,0.0,0.0,Create/Update,860002024714,Customer Square 2,12,24,4.99,0.0,12.0,12.0,12.0,59.88,59.88,59.88
Sweet Heat Sugar Rimmer,1.0,0.019230769230769232,0.13733516208736254,0.0,1.0,0.0,0.0,0.0,Create/Update,855439000721,Customer Square 2,6,12,7.0,0.0,6.0,6.0,6.0,42.0,42.0,42.0
Swick Grenache Noir 750ml,15.0,0.28846153846153844,0.6888267187912432,0.0,3.0,0.0,0.0,1.0,Create/Update,67688899911,Customer Square 2,2,6,22.99,0.0,2.0,2.0,1.0,45.98,45.98,22.99
Swick Palhete 750ml,17.0,0.3269230769230769,0.6994820569028153,0.0,3.0,0.0,0.0,1.0,Create/Update,716715190034,Customer Square 2,2,6,22.99,0.0,2.0,2.0,1.0,45.98,45.98,22.99
Swick Roussanne 750ml,11.0,0.21153846153846154,0.49367298665359355,0.0,2.0,0.0,0.0,1.0,Create/Update,716715190010,Customer Square 2,2,6,22.99,0.0,2.0,2.0,1.0,45.98,45.98,22.99
TRU Lemon Vodka 750ml,4.0,0.07692307692307693,0.26646935501059643,0.0,1.0,0.0,0.0,0.0,Create/Update,855675001315,Customer Square 2,0,1,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRU Organic Vodka 750ml,1.0,0.019230769230769232,0.1373351620873625,0.0,1.0,0.0,0.0,0.0,Create/Update,855675001308,Customer Square 2,0,1,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TW Samuels Blended 1L,8.0,0.15384615384615385,0.49554225872019714,0.0,3.0,0.0,0.0,0.0,Create/Update,096749042203,Customer Square 2,6,12,8.99,0.0,6.0,6.0,6.0,53.94,53.94,53.94
TX Blended Whiskey 750ml,68.0,1.3076923076923077,1.4349813927828947,0.0,7.0,1.0,2.0,2.3500000000000014,Create/Update,858379003005,Customer Square 2,3,6,41.99,1.0,2.0,1.0,1.0,83.98,41.99,41.99
TX Bourbon Barrel Proof 750ml,7.0,0.1346153846153846,0.48153784713649667,0.0,3.0,0.0,0.0,0.0,Create/Update,858379003104,Customer Square 2,1,6,69.99,0.0,1.0,1.0,1.0,69.99,69.99,69.99
Taaka 1.75L,198.0,3.8076923076923075,2.2958027047574436,0.0,9.0,3.0,5.0,7.0,Create/Update,088004010126,Customer Square 2,18,6,13.99,4.0,14.0,13.0,11.0,195.86,181.87,153.89000000000001
Taaka 200ml,423.0,8.134615384615385,3.6900533983724726,1.0,17.0,7.5,10.0,12.350000000000001,Create/Update,088004000066,Customer Square 2,24,48,2.29,8.0,16.0,14.0,12.0,36.64,32.06,27.48
Taaka 375ml,520.0,10.0,4.775739974882668,0.0,26.0,9.0,12.25,14.0,Create/Update,088004000073,Customer Square 2,24,24,3.99,10.0,14.0,12.0,10.0,55.86,47.88,39.900000000000006
Taaka 750ml,174.0,3.3461538461538463,2.336043790624649,0.0,8.0,3.0,5.25,6.0,Create/Update,088004011543,Customer Square 2,8,12,6.99,3.0,5.0,3.0,2.0,34.95,20.97,13.98
Takara Gankutsuoh Shochu 750ml,3.0,0.057692307692307696,0.23316068563427192,0.0,1.0,0.0,0.0,0.0,Create/Update,086395409000,Customer Square 2,1,6,29.99,0.0,1.0,1.0,1.0,29.99,29.99,29.99
Takara Jun 750ml,2.0,0.038461538461538464,0.1923076923076923,0.0,1.0,0.0,0.0,0.0,Create/Update,086395405002,Customer Square 2,1,12,18.99,0.0,1.0,1.0,1.0,18.99,18.99,18.99
Takara Kurokame Shochu 750ml,5.0,0.09615384615384616,0.35407601229849983,0.0,2.0,0.0,0.0,0.0,Create/Update,086395412000,Customer Square 2,1,6,29.99,0.0,1.0,1.0,1.0,29.99,29.99,29.99
Takara Plum Wine 750ml,7.0,0.1346153846153846,0.3936440286626676,0.0,2.0,0.0,0.0,0.0,Create/Update,086395365009,Customer Square 2,1,6,8.99,0.0,1.0,1.0,1.0,8.99,8.99,8.99
Takara Shochu Benikko Sweet Potato 750ml,1.0,0.019230769230769232,0.13733516208736254,0.0,1.0,0.0,0.0,0.0,Create/Update,086395413007,Customer Square 2,1,6,34.99,0.0,1.0,1.0,1.0,34.99,34.99,34.99
Takara Towari Shochu 750ml,6.0,0.11538461538461539,0.37487670556957514,0.0,2.0,0.0,0.0,0.0,Create/Update,086395410006,Customer Square 2,1,6,29.99,0.0,1.0,1.0,1.0,29.99,29.99,29.99
Takara Yokaichi Mugi Shochu 750ml,7.0,0.1346153846153846,0.48153784713649667,0.0,3.0,0.0,0.0,0.0,Create/Update,086395408003,Customer Square 2,1,6,18.99,0.0,1.0,1.0,1.0,18.99,18.99,18.99
Talisker 10y 750ml,9.0,0.17307692307692307,0.3783137610174232,0.0,1.0,0.0,0.0,1.0,Create/Update,088110170059,Customer Square 2,3,6,79.99,0.0,3.0,3.0,2.0,239.96999999999997,239.96999999999997,159.98
Talisker 18y 750ml,2.0,0.038461538461538464,0.19230769230769237,0.0,1.0,0.0,0.0,0.0,Create/Update,088076164710,Customer Square 2,1,6,159.99,0.0,1.0,1.0,1.0,159.99,159.99,159.99
Talisker Storm 750ml,3.0,0.057692307692307696,0.23316068563427192,0.0,1.0,0.0,0.0,0.0,Create/Update,088076179028,Customer Square 2,2,6,64.99,0.0,2.0,2.0,2.0,129.98,129.98,129.98
Tamano Hikari Junmai Ginjo 180ml,64.0,1.2307692307692308,1.5886058790817983,0.0,9.0,1.0,2.0,2.3500000000000014,Create/Update,072546047740,Customer Square 2,5,30,7.99,1.0,4.0,3.0,3.0,31.96,23.97,23.97
Tanqueray 375ml,10.0,0.19230769230769232,0.4819216956208333,0.0,2.0,0.0,0.0,0.3500000000000014,Create/Update,088110110642,Customer Square 2,2,24,14.99,0.0,2.0,2.0,2.0,29.98,29.98,29.98
Tanqueray 50ml,17.0,0.3269230769230769,1.0137734886997845,0.0,5.0,0.0,0.0,0.0,Create/Update,08950000,Customer Square 2,12,120,1.99,0.0,12.0,12.0,12.0,23.88,23.88,23.88
Tanqueray 750ml,50.0,0.9615384615384616,0.8311608763451658,0.0,3.0,1.0,1.25,2.0,Create/Update,088110110307,Customer Square 2,2,12,28.99,1.0,1.0,1.0,0.0,28.99,28.99,0.0
Tanqueray Rangpur 1L,2.0,0.038461538461538464,0.19230769230769243,0.0,1.0,0.0,0.0,0.0,Create/Update,088076168657,Customer Square 2,4,12,38.99,0.0,4.0,4.0,4.0,155.96,155.96,155.96
Tanqueray Ten 1L,16.0,0.3076923076923077,1.3941976123378357,0.0,10.0,0.0,0.0,0.0,Create/Update,088110158590,Customer Square 2,1,12,44.99,0.0,1.0,1.0,1.0,44.99,44.99,44.99
Tapatio Anejo 750ml,19.0,0.36538461538461536,0.7345549713378567,0.0,4.0,0.0,1.0,1.0,Create/Update,701192020042,Customer Square 2,2,2,49.99,0.0,2.0,1.0,1.0,99.98,49.99,49.99
Tapatio Blanco 1L,183.0,3.519230769230769,2.612767355590212,0.0,9.0,4.0,5.0,6.0,Create/Update,701192030034,Customer Square 2,6,12,,4.0,2.0,1.0,0.0,,,
Tapatio Blanco Overproof 110 750ml,23.0,0.4423076923076923,0.7182634383455033,0.0,3.0,0.0,1.0,1.0,Create/Update,701192030157,Customer Square 2,2,2,54.99,0.0,2.0,1.0,1.0,109.98,54.99,54.99
Tapatio Extra Anejo 750ml,12.0,0.23076923076923078,0.6081303192631498,0.0,3.0,0.0,0.0,0.3500000000000014,Create/Update,701192040026,Customer Square 2,2,2,139.99,0.0,2.0,2.0,2.0,279.98,279.98,279.98
Tapatio Reposado 750ml,29.0,0.5576923076923077,1.0453829173020688,0.0,5.0,0.0,1.0,1.0,Create/Update,701192010043,Customer Square 2,6,12,39.99,1.0,5.0,5.0,5.0,199.95000000000002,199.95000000000002,199.95000000000002
Taylor Fladgate 10y Tawny Port  750ml,5.0,0.09615384615384616,0.29480210993761324,0.0,1.0,0.0,0.0,0.0,Create/Update,084692300945,Customer Square 2,6,12,36.99,0.0,6.0,6.0,6.0,221.94,221.94,221.94
Taylors Velvet Falernum 750ml,41.0,0.7884615384615384,0.8844063298128401,0.0,3.0,1.0,1.0,2.0,Create/Update,724803001056,Customer Square 2,3,12,16.99,1.0,2.0,2.0,1.0,33.98,33.98,16.99
Tears Of Llorona Extra Anejo 1L,6.0,0.11538461538461539,0.31948553318915657,0.0,1.0,0.0,0.0,0.0,Create/Update,040232028762,Customer Square 2,0,6,264.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teeda Okinawan Rum 750ml,4.0,0.07692307692307693,0.26646935501059643,0.0,1.0,0.0,0.0,0.0,Create/Update,4920321004272,Customer Square 2,1,6,42.99,0.0,1.0,1.0,1.0,42.99,42.99,42.99
Teeling Blackpits 750ml,2.0,0.038461538461538464,0.1923076923076922,0.0,1.0,0.0,0.0,0.0,Create/Update,813219020444,Customer Square 2,1,6,74.99,0.0,1.0,1.0,1.0,74.99,74.99,74.99
Teeling Single Grain 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,813219020062,Customer Square 2,1,6,55.99,0.0,1.0,1.0,1.0,55.99,55.99,55.99
Teeling Small Batch Irish Whiskey 750ml,1.0,0.019230769230769232,0.13733516208736254,0.0,1.0,0.0,0.0,0.0,Create/Update,813219020048,Customer Square 2,1,6,42.99,0.0,1.0,1.0,1.0,42.99,42.99,42.99
Templeton 10yr Rye 750ml,2.0,0.038461538461538464,0.1923076923076922,0.0,1.0,0.0,0.0,0.0,Create/Update,720815922136,Customer Square 2,1,6,89.99,0.0,1.0,1.0,1.0,89.99,89.99,89.99
Templeton Rye 1L,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,720815920149,Customer Square 2,6,6,39.99,0.0,6.0,6.0,6.0,239.94,239.94,239.94
Templeton Rye 375ml,5.0,0.09615384615384616,0.29480210993761335,0.0,1.0,0.0,0.0,0.0,Create/Update,720815920026,Customer Square 2,2,12,17.99,0.0,2.0,2.0,2.0,35.98,35.98,35.98
Templeton Rye 750ml,20.0,0.38461538461538464,0.5933557161746733,0.0,2.0,0.0,1.0,1.0,Create/Update,720815920101,Customer Square 2,3,6,36.99,0.0,3.0,2.0,2.0,110.97,73.98,73.98
Tempus Fugit Creme De Banane 750ml,17.0,0.3269230769230769,0.5084347717847034,0.0,2.0,0.0,1.0,1.0,Create/Update,087229200282,Customer Square 2,6,6,39.99,0.0,6.0,5.0,5.0,239.94,199.95000000000002,199.95000000000002
Tempus Fugit Creme De Cacao 750ml,15.0,0.28846153846153844,0.5992475558031876,0.0,3.0,0.0,0.0,1.0,Create/Update,08729920003818,Customer Square 2,6,6,39.99,0.0,6.0,6.0,5.0,239.94,239.94,199.95000000000002
Tempus Fugit Creme De Menthe 750ml,17.0,0.3269230769230769,0.5791623210144461,0.0,2.0,0.0,1.0,1.0,Create/Update,094922370884,Customer Square 2,2,4,39.99,0.0,2.0,1.0,1.0,79.98,39.99,39.99
Tempus Fugit Creme De Moka 750ml,5.0,0.09615384615384616,0.29480210993761324,0.0,1.0,0.0,0.0,0.0,Create/Update,051497163013,Customer Square 2,6,6,39.99,0.0,6.0,6.0,6.0,239.94,239.94,239.94
Tempus Fugit Creme De Noyaux 750ml,3.0,0.057692307692307696,0.23316068563427192,0.0,1.0,0.0,0.0,0.0,Create/Update,094922370877,Customer Square 2,2,6,39.99,0.0,2.0,2.0,2.0,79.98,79.98,79.98
Tempus Fugit Creme De Violettes 750ml,7.0,0.1346153846153846,0.34131229517882394,0.0,1.0,0.0,0.0,0.0,Create/Update,094922049971,Customer Square 2,2,2,36.99,0.0,2.0,2.0,2.0,73.98,73.98,73.98
Tempus Fugit Gran Classico 750ml,23.0,0.4423076923076923,0.6909709316623722,0.0,2.0,0.0,1.0,1.0,Create/Update,094922327635,Customer Square 2,4,6,41.99,0.0,4.0,3.0,3.0,167.96,125.97,125.97
Tempus Fugit Quinquina 750ml,7.0,0.1346153846153846,0.341312295178824,0.0,1.0,0.0,0.0,0.0,Create/Update,094922370853,Customer Square 2,2,4,38.99,0.0,2.0,2.0,2.0,77.98,77.98,77.98
Tempus Fugit Vieux Pontarlier Absinthe 750ml,6.0,0.11538461538461539,0.31948553318915657,0.0,1.0,0.0,0.0,0.0,Create/Update,094922370891,Customer Square 2,4,6,71.99,0.0,4.0,4.0,4.0,287.96,287.96,287.96
Tenjaku Blended 750ml,2.0,0.038461538461538464,0.19230769230769237,0.0,1.0,0.0,0.0,0.0,Create/Update,736040545408,Customer Square 2,1,6,42.99,0.0,1.0,1.0,1.0,42.99,42.99,42.99
Tequila 512 Blanco 375ml,6.0,0.11538461538461539,0.3748767055695752,0.0,2.0,0.0,0.0,0.0,Create/Update,855615003065,Customer Square 2,4,12,19.99,0.0,4.0,4.0,4.0,79.96,79.96,79.96
Tequila 512 Blanco 750ml,8.0,0.15384615384615385,0.6901676324971682,0.0,4.0,0.0,0.0,0.0,Create/Update,855615003003,Customer Square 2,4,12,30.99,0.0,4.0,4.0,4.0,123.96,123.96,123.96
Tequila 512 Reposado 750ml,13.0,0.25,0.5503495392790071,0.0,2.0,0.0,0.0,1.0,Create/Update,855615003010,Customer Square 2,12,12,36.99,0.0,12.0,12.0,11.0,443.88,443.88,406.89000000000004
Tequila Ocho Anejo 750ml,12.0,0.23076923076923078,0.46473253744594495,0.0,2.0,0.0,0.0,1.0,Create/Update,898627001322,Customer Square 2,3,6,66.99,0.0,3.0,3.0,2.0,200.96999999999997,200.96999999999997,133.98
Tequila Ocho Extra Anejo 750ml,2.0,0.038461538461538464,0.1923076923076922,0.0,1.0,0.0,0.0,0.0,Create/Update,898627001155,Customer Square 2,1,6,229.99,0.0,1.0,1.0,1.0,229.99,229.99,229.99
Tequila Ocho Plata 101 Overproof 750ml,9.0,0.17307692307692307,0.7264548756740035,0.0,4.0,0.0,0.0,0.0,Create/Update,828087000269,Customer Square 2,2,6,59.99,0.0,2.0,2.0,2.0,119.98,119.98,119.98
Tequila Ocho Plata 750ml,101.0,1.9423076923076923,1.586159628430854,0.0,6.0,2.0,3.0,3.3500000000000014,Create/Update,898627001308,Customer Square 2,2,6,49.99,2.0,0.0,-1.0,-1.0,0.0,-49.99,-49.99
Tequila Ocho Reposado 750ml,31.0,0.5961538461538461,0.7660993956554647,0.0,3.0,0.0,1.0,1.0,Create/Update,898627001315,Customer Square 2,3,6,59.99,1.0,2.0,2.0,2.0,119.98,119.98,119.98
Teremana Blanco 750ml,154.0,2.9615384615384617,2.5416646457779657,0.0,7.0,3.5,6.0,6.0,Create/Update,850015640025,Customer Square 2,2,6,29.99,3.0,-1.0,-4.0,-4.0,-29.99,-119.96,-119.96
Teremana Reposado 750ml,56.0,1.0769230769230769,1.4915938022819482,0.0,7.0,1.0,2.0,2.0,Create/Update,850015640032,Customer Square 2,2,6,32.99,1.0,1.0,0.0,0.0,32.99,0.0,0.0
Terralta Blanco 750ml,2.0,0.038461538461538464,0.19230769230769237,0.0,1.0,0.0,0.0,0.0,Create/Update,736040545491,Customer Square 2,2,6,49.99,0.0,2.0,2.0,2.0,99.98,99.98,99.98
Terralta Reposado 750ml,2.0,0.038461538461538464,0.19230769230769226,0.0,1.0,0.0,0.0,0.0,Create/Update,736040545514,Customer Square 2,1,6,69.99,0.0,1.0,1.0,1.0,69.99,69.99,69.99
Teutonic Candied Mushroom Riesling 750ml,25.0,0.4807692307692308,0.9091497425825241,0.0,4.0,0.0,1.0,1.0,Create/Update,40001260,Customer Square 2,2,12,29.99,0.0,2.0,1.0,1.0,59.98,29.99,29.99
Teutonic Jazz Odyssey 750ml,17.0,0.3269230769230769,0.5791623210144462,0.0,2.0,0.0,1.0,1.0,Create/Update,27312731,Customer Square 2,1,12,18.99,0.0,1.0,0.0,0.0,18.99,0.0,0.0
Teutonic Muscat 750ml,11.0,0.21153846153846154,0.5312010506512743,0.0,2.0,0.0,0.0,0.3500000000000014,Create/Update,95378543687,Customer Square 2,1,12,18.99,0.0,1.0,1.0,1.0,18.99,18.99,18.99
Teutonic Seafoam Rose 750ml,15.0,0.28846153846153844,0.742566714473378,0.0,4.0,0.0,0.0,1.0,Create/Update,30743074307,Customer Square 2,1,12,29.99,0.0,1.0,1.0,0.0,29.99,29.99,0.0
Texas Keeper No1 750ml,27.0,0.5192307692307693,0.8201872350821588,0.0,3.0,0.0,1.0,1.0,Create/Update,868606000004,Customer Square 2,4,12,11.99,1.0,3.0,3.0,3.0,35.97,35.97,35.97
Texas Keeper TX Cuvee 750mL,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,860008551306,Customer Square 2,2,0,18.99,0.0,2.0,2.0,2.0,37.98,37.98,37.98
The Architecture of the Cocktail,3.0,0.057692307692307696,0.23316068563427197,0.0,1.0,0.0,0.0,0.0,Create/Update,9781937994327,Customer Square 2,2,3,16.0,0.0,2.0,2.0,2.0,32.0,32.0,32.0
The Botanist 750ml,27.0,0.5192307692307693,0.6931085111900044,0.0,3.0,0.0,1.0,1.0,Create/Update,087236700362,Customer Square 2,3,6,44.99,1.0,2.0,2.0,2.0,89.98,89.98,89.98
The Botanist Gin 375ml,6.0,0.11538461538461539,0.3194855331891567,0.0,1.0,0.0,0.0,0.0,Create/Update,087236700478,Customer Square 2,3,12,23.99,0.0,3.0,3.0,3.0,71.97,71.97,71.97
The Craft of the Cocktail Revised Edition,3.0,0.057692307692307696,0.3046726830337473,0.0,2.0,0.0,0.0,0.0,Create/Update,9781984823571,Customer Square 2,2,3,35.0,0.0,2.0,2.0,2.0,70.0,70.0,70.0
The Essential Cocktail,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,9780307405739,Customer Square 2,2,3,35.0,0.0,2.0,2.0,2.0,70.0,70.0,70.0
The Mini Bar,6.0,0.11538461538461539,0.3194855331891567,0.0,1.0,0.0,0.0,0.0,Create/Update,9780525572695,Customer Square 2,2,4,20.0,0.0,2.0,2.0,2.0,40.0,40.0,40.0
The Old Fashioned,3.0,0.057692307692307696,0.23316068563427192,0.0,1.0,0.0,0.0,0.0,Create/Update,9781607745358,Customer Square 2,2,3,18.99,0.0,2.0,2.0,2.0,37.98,37.98,37.98
The Producer Mezcal Espadin-Cuishe 750ml,4.0,0.07692307692307693,0.26646935501059626,0.0,1.0,0.0,0.0,0.0,Create/Update,736040003762,Customer Square 2,1,6,38.99,0.0,1.0,1.0,1.0,38.99,38.99,38.99
